Tipus pla,Número d'inscripció,Nom del pla,Estat,Data d'homologació,Últim esdeveniment,Data de l'últim esdeveniment,Ine5,Municipi,Comarca,Servei territorial,Vegueria,Província
T,10935,PBEM  Sant Antoni de Vilamajor,Homologat,14/06/2023,Homologació,14/06/2023,08198,Sant Antoni de Vilamajor,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,10911,PAM INUNCAT Ripoll,Homologat,14/06/2023,Homologació,14/06/2023,17147,Ripoll,Ripollès,Girona,Girona,Girona
E,11147,PAM AEROCAT Almenar,Homologat,14/06/2023,Revisió,14/06/2023,25021,Almenar,Segrià,Lleida,Lleida,Lleida
E,10939,PAM INUNCAT Espolla,Homologat,14/06/2023,Revisió,14/06/2023,17064,Espolla,Alt Empordà,Girona,Girona,Girona
E,11179,PAM SISMICAT Port de la Selva,Homologat,14/06/2023,Homologació,14/06/2023,17140,Port de la Selva,Alt Empordà,Girona,Girona,Girona
T,6321,PBEM Porrera,Homologat,28/02/2020,Homologació,28/02/2020,43114,Porrera,Priorat,Tarragona,Tarragona,Tarragona
E,11152,PAM INUNCAT Gavà,Homologat,14/06/2023,Homologació,14/06/2023,08089,Gavà,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11083,PAM VENTCAT Gualba,Homologat,14/06/2023,Homologació,14/06/2023,08097,Gualba,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,11325,PAM TRANSCAT Llagosta,Homologat,14/06/2023,Homologació,14/06/2023,08105,Llagosta,Vallès Oriental,Barcelona,Barcelona,Barcelona
T,11263,PBEM  Perafort,Homologat,14/06/2023,Homologació,14/06/2023,43103,Perafort,Tarragonès,Tarragona,Tarragona,Tarragona
E,8510,PAM TRANSCAT Riells i Viabrea,Homologat,10/12/2021,Homologació,10/12/2021,17146,Riells i Viabrea,Selva,Girona,Girona,Girona
E,11130,PAM NEUCAT Susqueda,Homologat,14/06/2023,Homologació,14/06/2023,17194,Susqueda,Selva,Girona,Girona,Girona
E,11160,PAM INFOCAT Santpedor,Homologat,14/06/2023,Homologació,14/06/2023,08192,Santpedor,Bages,Catalunya Central,Catalunya Central,Barcelona
T,8539,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Granyena de Segarra,Homologat,10/12/2021,Homologació,10/12/2021,25104,Granyena de Segarra,Segarra,Lleida,Lleida,Lleida
E,11037,PAM SISMICAT Sabadell,Homologat,14/06/2023,Revisió,14/06/2023,08187,Sabadell,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,11168,PAM RADCAT Cornellà de Llobregat,Homologat,14/06/2023,Revisió,14/06/2023,08073,Cornellà de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11049,PAM INUNCAT Sant Feliu de Llobregat,Homologat,14/06/2023,Homologació,14/06/2023,08211,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11115,PAM PLASEQCAT Esplugues de Llobregat,Homologat,14/06/2023,Revisió,14/06/2023,08077,Esplugues de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11326,PAM VENTCAT Llagosta,Homologat,14/06/2023,Homologació,14/06/2023,08105,Llagosta,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,11059,PAM NEUCAT Massoteres,Homologat,14/06/2023,Revisió,14/06/2023,25132,Massoteres,Segarra,Lleida,Lleida,Lleida
E,11032,PAM INUNCAT Sabadell,Homologat,14/06/2023,Revisió,14/06/2023,08187,Sabadell,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,11317,PAM VENTCAT Torrefeta i Florejacs,Homologat,14/06/2023,Revisió,14/06/2023,25907,Torrefeta i Florejacs,Segarra,Lleida,Lleida,Lleida
E,11043,PAM NEUCAT Olot,Homologat,14/06/2023,Homologació,14/06/2023,17114,Olot,Garrotxa,Girona,Girona,Girona
E,11191,PAM INFOCAT Palafrugell,Homologat,14/06/2023,Revisió,14/06/2023,17117,Palafrugell,Baix Empordà,Girona,Girona,Girona
E,11055,PAM TRANSCAT Sant Feliu de Llobregat,Homologat,14/06/2023,Homologació,14/06/2023,08211,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11192,PAM INUNCAT Palafrugell,Homologat,14/06/2023,Revisió,14/06/2023,17117,Palafrugell,Baix Empordà,Girona,Girona,Girona
E,11045,PAM SISMICAT Olot,Homologat,14/06/2023,Homologació,14/06/2023,17114,Olot,Garrotxa,Girona,Girona,Girona
E,11163,PAM AEROCAT Cornellà de Llobregat,Homologat,14/06/2023,Revisió,14/06/2023,08073,Cornellà de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,9191,PAM INUNCAT,Homologat,10/03/2022,Homologació,10/03/2022,08288,Torrelles de Foix,Alt Penedès,Barcelona,Penedès,Barcelona
E,9125,PAM INUNCAT Sant Sadurní d'Anoia,Homologat,10/03/2022,Homologació,10/03/2022,08240,Sant Sadurní d'Anoia,Alt Penedès,Barcelona,Penedès,Barcelona
E,2664,PAM SISMICAT Mont-roig del Camp,Homologat pendent de revisió,22/10/2009,Homologació,22/10/2009,43092,Mont-roig del Camp,Baix Camp,Tarragona,Tarragona,Tarragona
F,4408,PEM Àrees pública concurrència - Pregó Inici Festes Torres de Segre,Homologat pendent de revisió,27/11/2014,Homologació,27/11/2014,25232,Torres de Segre,Segrià,Lleida,Lleida,Lleida
E,4763,PAM NEUCAT Serra de Daró,Homologat pendent de revisió,14/09/2016,Homologació,14/09/2016,17191,Serra de Daró,Baix Empordà,Girona,Girona,Girona
E,11231,PAM INUNCAT Alòs de Balaguer,Homologat,14/06/2023,Revisió,14/06/2023,25022,Alòs de Balaguer,Noguera,Lleida,Lleida,Lleida
E,5308,PAM INUNCAT Santa Eugènia de Berga,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,08246,Santa Eugènia de Berga,Osona,Catalunya Central,Catalunya Central,Barcelona
T,10994,PBEM  Marganell,Homologat,14/06/2023,Homologació,14/06/2023,08242,Marganell,Bages,Catalunya Central,Catalunya Central,Barcelona
E,11133,PAM VENTCAT Susqueda,Homologat,14/06/2023,Homologació,14/06/2023,17194,Susqueda,Selva,Girona,Girona,Girona
T,11166,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Cornellà de Llobregat,Homologat,14/06/2023,Revisió,14/06/2023,08073,Cornellà de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11298,PAM TRANSCAT Massanes,Homologat,14/06/2023,Revisió,14/06/2023,17101,Massanes,Selva,Girona,Girona,Girona
T,11034,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Sabadell,Homologat,14/06/2023,Revisió,14/06/2023,08187,Sabadell,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,8434,PAM AEROCAT Vilanova del Camí,Homologat,10/12/2021,Homologació,10/12/2021,08302,Vilanova del Camí,Anoia,Catalunya Central,Penedès,Barcelona
T,11269,PBEM  Santa Maria de Miralles,Homologat,14/06/2023,Homologació,14/06/2023,08257,Santa Maria de Miralles,Anoia,Catalunya Central,Penedès,Barcelona
E,10967,PAM INFOCAT Capmany,Homologat,14/06/2023,Revisió,14/06/2023,17042,Capmany,Alt Empordà,Girona,Girona,Girona
E,9157,PAM INFOCAT Sant Ramon,Homologat,10/03/2022,Revisió,10/03/2022,25194,Sant Ramon,Segarra,Lleida,Lleida,Lleida
E,11123,PAM INUNCAT Dosrius,Homologat,14/06/2023,Homologació,14/06/2023,08075,Dosrius,Maresme,Barcelona,Barcelona,Barcelona
T,11180,PBEM  Port de la Selva,Homologat,14/06/2023,Homologació,14/06/2023,17140,Port de la Selva,Alt Empordà,Girona,Girona,Girona
E,11153,PAM NEUCAT Gavà,Homologat,14/06/2023,Homologació,14/06/2023,08089,Gavà,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11087,PAM VENTCAT Alguaire,Homologat,14/06/2023,Homologació,14/06/2023,25016,Alguaire,Segrià,Lleida,Lleida,Lleida
E,11075,PAM INUNCAT Gualba,Homologat,14/06/2023,Homologació,14/06/2023,08097,Gualba,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,11033,PAM NEUCAT Sabadell,Homologat,14/06/2023,Revisió,14/06/2023,08187,Sabadell,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,10850,PAM INFOCAT Abrera,Homologat,14/06/2023,Homologació,14/06/2023,08001,Abrera,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11217,PAM VENTCAT Ulldemolins,Homologat,14/06/2023,Homologació,14/06/2023,43157,Ulldemolins,Priorat,Tarragona,Tarragona,Tarragona
E,6483,PAM SISMICAT Sant Joan de les Abadesses,Homologat,30/10/2020,Homologació,30/10/2020,17167,Sant Joan de les Abadesses,Ripollès,Girona,Girona,Girona
E,11230,PAM INFOCAT Alòs de Balaguer,Homologat,14/06/2023,Revisió,14/06/2023,25022,Alòs de Balaguer,Noguera,Lleida,Lleida,Lleida
E,10940,PAM NEUCAT Espolla,Homologat,14/06/2023,Revisió,14/06/2023,17064,Espolla,Alt Empordà,Girona,Girona,Girona
E,11050,PAM NEUCAT Sant Feliu de Llobregat,Homologat,14/06/2023,Homologació,14/06/2023,08211,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11234,PAM VENTCAT Alòs de Balaguer,Homologat,14/06/2023,Revisió,14/06/2023,25022,Alòs de Balaguer,Noguera,Lleida,Lleida,Lleida
T,11039,PA PROCICAT - Emergències Transport Viatgers Ferrocarril Sabadell,Homologat,14/06/2023,Revisió,14/06/2023,08187,Sabadell,Vallès Occidental,Barcelona,Barcelona,Barcelona
T,11259,PA PROCICAT - Emergències Episodis Contaminació a l'Ebre Perafort,Homologat,14/06/2023,Homologació,14/06/2023,43103,Perafort,Tarragonès,Tarragona,Tarragona,Tarragona
E,11169,PAM SISMICAT Cornellà de Llobregat,Homologat,14/06/2023,Revisió,14/06/2023,08073,Cornellà de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,10720,PAM INFOCAT Sant Miquel de Campmajor,Homologat,15/12/2022,Homologació,15/12/2022,17174,Sant Miquel de Campmajor,Pla de l'Estany,Girona,Girona,Girona
E,11131,PAM SISMICAT Susqueda,Homologat,14/06/2023,Homologació,14/06/2023,17194,Susqueda,Selva,Girona,Girona,Girona
E,11316,PAM SISMICAT Torrefeta i Florejacs,Homologat,14/06/2023,Revisió,14/06/2023,25907,Torrefeta i Florejacs,Segarra,Lleida,Lleida,Lleida
T,10915,PBEM  Ripoll,Homologat,14/06/2023,Homologació,14/06/2023,17147,Ripoll,Ripollès,Girona,Girona,Girona
E,5099,PAM INFOCAT Urús,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,17206,Urús,Cerdanya,Alt Pirineu i Aran,Alt Pirineu i Aran,Girona
E,10992,PAM NEUCAT Marganell,Homologat,14/06/2023,Homologació,14/06/2023,08242,Marganell,Bages,Catalunya Central,Catalunya Central,Barcelona
T,11119,PA PROCICAT - Emergències Transport Viatgers Ferrocarril Esplugues de Llobregat,Homologat,14/06/2023,Revisió,14/06/2023,08077,Esplugues de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
T,11333,PBEM  Sant Vicenç de Montalt,Homologat,14/06/2023,Homologació,14/06/2023,08264,Sant Vicenç de Montalt,Maresme,Barcelona,Barcelona,Barcelona
E,5633,PA PROCICAT - Emergències Episodis Contaminació a l'Ebre del Morell,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,43095,Morell,Tarragonès,Tarragona,Tarragona,Tarragona
E,11076,PAM NEUCAT Gualba,Homologat,14/06/2023,Homologació,14/06/2023,08097,Gualba,Vallès Oriental,Barcelona,Barcelona,Barcelona
T,11170,PBEM  Cornellà de Llobregat,Homologat,14/06/2023,Revisió,14/06/2023,08073,Cornellà de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11337,PAM Pla Especial d’emergències per Pandèmies Torrebesses,Homologat,14/06/2023,Revisió,14/06/2023,25226,Torrebesses,Segrià,Lleida,Lleida,Lleida
E,11128,PAM VENTCAT Dosrius,Homologat,14/06/2023,Homologació,14/06/2023,08075,Dosrius,Maresme,Barcelona,Barcelona,Barcelona
E,11154,PAM Pla Especial d’emergències per Pandèmies Gavà,Homologat,14/06/2023,Homologació,14/06/2023,08089,Gavà,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,10914,PAM SISMICAT Ripoll,Homologat,14/06/2023,Homologació,14/06/2023,17147,Ripoll,Ripollès,Girona,Girona,Girona
E,11161,PAM NEUCAT Santpedor,Homologat,14/06/2023,Homologació,14/06/2023,08192,Santpedor,Bages,Catalunya Central,Catalunya Central,Barcelona
E,11181,PAM VENTCAT Port de la Selva,Homologat,14/06/2023,Homologació,14/06/2023,17140,Port de la Selva,Alt Empordà,Girona,Girona,Girona
E,11052,PAM PLASEQCAT Sant Feliu de Llobregat,Homologat,14/06/2023,Homologació,14/06/2023,08211,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11322,PAM RADCAT Llagosta,Homologat,14/06/2023,Homologació,14/06/2023,08105,Llagosta,Vallès Oriental,Barcelona,Barcelona,Barcelona
T,11054,PBEM  Sant Feliu de Llobregat,Homologat,14/06/2023,Homologació,14/06/2023,08211,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,6383,PAM INFOCAT Gurb,Homologat,30/10/2020,Homologació,30/10/2020,08100,Gurb,Osona,Catalunya Central,Catalunya Central,Barcelona
E,4444,PAM SISMICAT Llers,Homologat pendent de revisió,27/11/2014,Homologació,27/11/2014,17093,Llers,Alt Empordà,Girona,Girona,Girona
E,11047,PAM VENTCAT Olot,Homologat,14/06/2023,Homologació,14/06/2023,17114,Olot,Garrotxa,Girona,Girona,Girona
T,7968,PBEM Aguilar de Segarra,Homologat pendent de revisió,05/12/2018,Actualització,10/12/2021,08002,Aguilar de Segarra,Bages,Catalunya Central,Catalunya Central,Barcelona
T,10943,PBEM  Espolla,Homologat,14/06/2023,Revisió,14/06/2023,17064,Espolla,Alt Empordà,Girona,Girona,Girona
E,11048,PAM INFOCAT Sant Feliu de Llobregat,Homologat,14/06/2023,Homologació,14/06/2023,08211,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
T,11038,PBEM  Sabadell,Homologat,14/06/2023,Revisió,14/06/2023,08187,Sabadell,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,11315,PAM Pla Especial d’emergències per Pandèmies Torrefeta i Florejacs,Homologat,14/06/2023,Revisió,14/06/2023,25907,Torrefeta i Florejacs,Segarra,Lleida,Lleida,Lleida
E,10832,PAM INUNCAT Coma i la Pedra,Homologat,14/06/2023,Homologació,14/06/2023,25163,Coma i la Pedra,Solsonès,Catalunya Central,Catalunya Central,Lleida
E,5160,PAM SISMICAT Matadepera,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,08120,Matadepera,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,10937,PAM VENTCAT Sant Antoni de Vilamajor,Homologat,14/06/2023,Homologació,14/06/2023,08198,Sant Antoni de Vilamajor,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,10991,PAM INUNCAT Marganell,Homologat,14/06/2023,Homologació,14/06/2023,08242,Marganell,Bages,Catalunya Central,Catalunya Central,Barcelona
E,2126,PAM INFOCAT Lladó,Homologat pendent de revisió,10/07/2008,Homologació,10/07/2008,17088,Lladó,Alt Empordà,Girona,Girona,Girona
E,11149,PAM AEROCAT Gavà,Homologat,14/06/2023,Homologació,14/06/2023,08089,Gavà,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11291,PAM INUNCAT Massanes,Homologat,14/06/2023,Revisió,14/06/2023,17101,Massanes,Selva,Girona,Girona,Girona
E,11078,PAM PLASEQCAT Gualba,Homologat,14/06/2023,Homologació,14/06/2023,08097,Gualba,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,8299,PAM RADCAT Santa Perpètua de Mogoda,Homologat,10/12/2021,Homologació,10/12/2021,08260,Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,10968,PAM INUNCAT Capmany,Homologat,14/06/2023,Revisió,14/06/2023,17042,Capmany,Alt Empordà,Girona,Girona,Girona
E,11139,PAM CAMCAT Santa Cristina d'Aro,Homologat,14/06/2023,Revisió,14/06/2023,17181,Santa Cristina d'Aro,Baix Empordà,Girona,Girona,Girona
E,11323,PAM SISMICAT Llagosta,Homologat,14/06/2023,Homologació,14/06/2023,08105,Llagosta,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,2635,PAM INUNCAT Ivars d'Urgell,Homologat pendent de revisió,22/10/2009,Homologació,22/10/2009,25113,Ivars d'Urgell,Pla d'Urgell,Lleida,Lleida,Lleida
E,11214,PAM INFOCAT Ulldemolins,Homologat,14/06/2023,Homologació,14/06/2023,43157,Ulldemolins,Priorat,Tarragona,Tarragona,Tarragona
E,3078,PAM INUNCAT Castellar de la Ribera,Homologat pendent de revisió,27/07/2011,Homologació,27/07/2011,25064,Castellar de la Ribera,Solsonès,Catalunya Central,Catalunya Central,Lleida
T,11062,PBEM  Massoteres,Homologat,14/06/2023,Revisió,14/06/2023,25132,Massoteres,Segarra,Lleida,Lleida,Lleida
E,11122,PAM INFOCAT Dosrius,Homologat,14/06/2023,Homologació,14/06/2023,08075,Dosrius,Maresme,Barcelona,Barcelona,Barcelona
F,547,PEM Pirotècnic Manresa,Homologat pendent de revisió,27/09/2001,Homologació,27/09/2001,08113,Manresa,Bages,Catalunya Central,Catalunya Central,Barcelona
F,4669,PEM Festes de barris Sant Cugat del Vallès,Homologat pendent de revisió,14/09/2016,Homologació,14/09/2016,08205,Sant Cugat del Vallès,Vallès Occidental,Barcelona,Barcelona,Barcelona
T,11293,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Massanes,Homologat,14/06/2023,Revisió,14/06/2023,17101,Massanes,Selva,Girona,Girona,Girona
T,8225,PBEM Polinyà,Homologat,10/12/2021,Homologació,10/12/2021,08167,Polinyà,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,1409,PAM NEUCAT Sentmenat,Homologat pendent de revisió,17/10/2006,Actualització,10/07/2008,08267,Sentmenat,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,11262,PAM PLASEQCAT Perafort,Homologat,14/06/2023,Homologació,14/06/2023,43103,Perafort,Tarragonès,Tarragona,Tarragona,Tarragona
T,11051,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Sant Feliu de Llobregat,Homologat,14/06/2023,Homologació,14/06/2023,08211,Sant Feliu de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11313,PAM INUNCAT Torrefeta i Florejacs,Homologat,14/06/2023,Revisió,14/06/2023,25907,Torrefeta i Florejacs,Segarra,Lleida,Lleida,Lleida
E,11197,PAM VENTCAT Palafrugell,Homologat,14/06/2023,Revisió,14/06/2023,17117,Palafrugell,Baix Empordà,Girona,Girona,Girona
E,11176,PAM INUNCAT Port de la Selva,Homologat,14/06/2023,Homologació,14/06/2023,17140,Port de la Selva,Alt Empordà,Girona,Girona,Girona
E,11030,PAM AEROCAT Sabadell,Homologat,14/06/2023,Revisió,14/06/2023,08187,Sabadell,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,11338,PAM VENTCAT Torrebesses,Homologat,14/06/2023,Revisió,14/06/2023,25226,Torrebesses,Segrià,Lleida,Lleida,Lleida
E,11077,PAM Pla Especial d’emergències per Pandèmies Gualba,Homologat,14/06/2023,Homologació,14/06/2023,08097,Gualba,Vallès Oriental,Barcelona,Barcelona,Barcelona
T,10856,PBEM  Abrera,Homologat,14/06/2023,Homologació,14/06/2023,08001,Abrera,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11183,PAM INUNCAT Sant Iscle de Vallalta,Homologat,14/06/2023,Homologació,14/06/2023,08193,Sant Iscle de Vallalta,Maresme,Barcelona,Barcelona,Barcelona
E,11110,PAM AEROCAT Esplugues de Llobregat,Homologat,14/06/2023,Revisió,14/06/2023,08077,Esplugues de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,9036,PAM INFOCAT Foradada,Homologat,10/03/2022,Revisió,10/03/2022,25094,Foradada,Noguera,Lleida,Lleida,Lleida
E,11330,PAM NEUCAT Sant Vicenç de Montalt,Homologat,14/06/2023,Homologació,14/06/2023,08264,Sant Vicenç de Montalt,Maresme,Barcelona,Barcelona,Barcelona
E,11177,PAM NEUCAT Port de la Selva,Homologat,14/06/2023,Homologació,14/06/2023,17140,Port de la Selva,Alt Empordà,Girona,Girona,Girona
E,11321,PAM PLASEQCAT Llagosta,Homologat,14/06/2023,Homologació,14/06/2023,08105,Llagosta,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,10834,PAM Pla Especial d’emergències per Pandèmies Coma i la Pedra,Homologat,14/06/2023,Homologació,14/06/2023,25163,Coma i la Pedra,Solsonès,Catalunya Central,Catalunya Central,Lleida
E,10942,PAM SISMICAT Espolla,Homologat,14/06/2023,Revisió,14/06/2023,17064,Espolla,Alt Empordà,Girona,Girona,Girona
E,11182,PAM INFOCAT Sant Iscle de Vallalta,Homologat,14/06/2023,Homologació,14/06/2023,08193,Sant Iscle de Vallalta,Maresme,Barcelona,Barcelona,Barcelona
E,11135,PAM INUNCAT Figaró-Montmany,Homologat,14/06/2023,Homologació,14/06/2023,08134,Figaró-Montmany,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,5898,PAM TRANSCAT La Masó,Homologat pendent de revisió,21/03/2019,Homologació,21/03/2019,43080,Masó,Alt Camp,Tarragona,Tarragona,Tarragona
E,11158,PAM VENTCAT Gavà,Homologat,14/06/2023,Homologació,14/06/2023,08089,Gavà,Baix Llobregat,Barcelona,Barcelona,Barcelona
T,10941,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Espolla,Homologat,14/06/2023,Revisió,14/06/2023,17064,Espolla,Alt Empordà,Girona,Girona,Girona
E,10931,PAM INUNCAT Sant Antoni de Vilamajor,Homologat,14/06/2023,Homologació,14/06/2023,08198,Sant Antoni de Vilamajor,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,8340,PAM INUNCAT  Monistrol de Calders,Homologat,10/12/2021,Homologació,10/12/2021,08128,Monistrol de Calders,Moianès,Catalunya Central,Catalunya Central,Barcelona
E,10859,PAM VENTCAT Abrera,Homologat,14/06/2023,Homologació,14/06/2023,08001,Abrera,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,11031,PAM INFOCAT Sabadell,Homologat,14/06/2023,Revisió,14/06/2023,08187,Sabadell,Vallès Occidental,Barcelona,Barcelona,Barcelona
T,11157,PA PROCICAT - Emergències Transport Viatgers Ferrocarril Gavà,Homologat,14/06/2023,Homologació,14/06/2023,08089,Gavà,Baix Llobregat,Barcelona,Barcelona,Barcelona
F,4336,PEM Àrees pública concurrència - Fira de l'Ascensió  de Manresa,Homologat pendent de revisió,12/06/2014,Homologació,12/06/2014,08113,Manresa,Bages,Catalunya Central,Catalunya Central,Barcelona
E,11195,PAM SISMICAT Palafrugell,Homologat,14/06/2023,Revisió,14/06/2023,17117,Palafrugell,Baix Empordà,Girona,Girona,Girona
E,11215,PAM NEUCAT Ulldemolins,Homologat,14/06/2023,Homologació,14/06/2023,43157,Ulldemolins,Priorat,Tarragona,Tarragona,Tarragona
E,11134,PAM INFOCAT Figaró-Montmany,Homologat,14/06/2023,Homologació,14/06/2023,08134,Figaró-Montmany,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,11063,PAM VENTCAT Massoteres,Homologat,14/06/2023,Revisió,14/06/2023,25132,Massoteres,Segarra,Lleida,Lleida,Lleida
E,11265,PAM INFOCAT Santa Maria de Miralles,Homologat,14/06/2023,Homologació,14/06/2023,08257,Santa Maria de Miralles,Anoia,Catalunya Central,Penedès,Barcelona
E,11124,PAM NEUCAT Dosrius,Homologat,14/06/2023,Homologació,14/06/2023,08075,Dosrius,Maresme,Barcelona,Barcelona,Barcelona
E,5675,PAM PLASEQCAT Alfara de Carles,Homologat pendent de revisió,05/12/2018,Actualització,28/02/2020,43008,Alfara de Carles,Baix Ebre,Terres de l'Ebre,Terres de l'Ebre,Tarragona
